time,mw,u
1857,6.4,15.0
1858,6.2,19.3333333333
1859,8.0,18.0
1860,8.2,22.3333333333
1861,8.5,24.0
1862,8.6,18.3333333333
1863,8.5,17.3333333333
1864,8.5,19.0
1865,8.5,19.0
1866,8.5,19.3333333333
1867,8.5,19.0
1868,8.6,19.0
1869,8.5,12.0
1870,8.5,10.3333333333
1871,8.6,10.6666666667
1872,8.5,12.0
1873,8.4,14.0
1874,8.4,14.6666666667
1875,8.2,15.3333333333
1876,8.6,14.6666666667
1877,8.6,15.0
1878,8.3,13.0
1879,8.5,15.3333333333
1880,7.5,15.6666666667
1881,6.8,17.0
1882,6.1,16.0
1883,6.5,16.3333333333
1884,6.7,15.6666666667
1885,6.5,15.0
1886,6.5,14.6666666667
1887,6.1,13.0
1888,5.0,10.6666666667
1889,4.8,9.0
1890,4.7,8.0
1891,4.1,8.33333333333
1892,4.9,6.66666666667
1893,3.0,6.33333333333
1894,2.7,10.0
1895,4.0,9.0
1896,4.2,9.33333333333
1897,3.9,9.33333333333
1898,3.3,8.0
1899,2.3,6.66666666667
1900,1.9,6.33333333333
1901,2.6,6.66666666667
1902,3.7,6.66666666667
1903,4.1,10.3333333333
1904,3.3,10.0
1905,2.5,8.66666666667
1906,1.9,9.0
1907,1.6,8.66666666667
1908,1.6,9.66666666667
1909,1.6,8.33333333333
1910,1.4,7.0
1911,1.6,9.0
1912,1.8,7.33333333333
1913,2.5,5.66666666667
1914,1.9,2.0
1915,1.5,0.0
1916,1.1,1.0
1917,0.8,0.0
1918,1.0,0.0
1919,0.6,0.0
1920,0.3,0.0
1921,0.1,2.66666666667
1922,0.0,0.0
1923,0.0,0.0
1924,0.0,0.0
1925,0.0,0.0
1926,0.0,0.0
1927,0.0,0.0
1928,0.0,1.0
1929,0.1,5.66666666667
1930,0.0,3.0
1931,0.0,5.33333333333
1932,0.0,4.0
1933,0.0,3.66666666667
1934,0.0,2.66666666667
1935,0.0,0.0
1936,0.0,2.0
1937,0.1,2.66666666667
1938,0.0,0.0
1939,0.0,0.0
1940,0.0,0.0
1941,0.0,0.0
1942,0.0,0.0
1943,0.5,1.0
1944,0.8,3.0
1945,1.3,3.0
1946,1.4,4.33333333333
1947,1.2,3.33333333333
1948,1.0,7.33333333333
1949,2.0,6.33333333333
1950,3.0,8.66666666667
1951,2.8,14.0
1952,3.9,13.6666666667
1953,5.4,13.6666666667
1954,5.0,13.3333333333
1955,3.3,12.3333333333
1956,2.5,10.3333333333
1957,2.8,11.0
1958,3.0,13.0
1959,2.6,12.3333333333
1960,3.6,12.6666666667
1961,4.3,11.6666666667
1962,5.1,11.0
1963,5.1,11.0
1964,7.4,8.33333333333
1965,6.8,10.3333333333
1966,6.4,6.0
1967,6.1,12.0
1968,6.3,13.6666666667
1969,7.1,15.0
1970,8.0,14.3333333333
1971,8.5,18.0
1972,7.9,21.0
1973,8.2,20.3333333333
1974,8.6,24.6666666667
1975,8.5,25.0
1976,8.5,17.6666666667
1977,8.4,22.0
1978,8.1,21.6666666667
1979,8.6,19.6666666667
1980,8.5,20.0
1981,8.3,24.3333333333
1982,8.1,26.3333333333
1983,8.6,24.0
1984,8.4,23.6666666667
1985,8.1,22.0
1986,8.2,19.6666666667
1987,8.3,12.0
1988,7.4,8.66666666667
1989,5.1,7.0
1990,5.9,10.5
1991,6.4,12.2
1992,6.5,14.3333333333
1993,6.8,17.0
1994,8.0,16.0
1995,8.1,15.6666666667
1996,8.5,16.0
1997,8.4,17.6666666667
1998,7.3,14.6666666667
1999,7.4,13.3333333333
2000,7.1,13.0
2001,8.4,13.0
2002,7.3,12.3333333333
2003,8.1,14.3333333333
2004,7.5,15.6666666667
2005,6.0,15.6666666667
2006,6.1,17.3333333333
2007,6.7,17.0
2008,7.2,14.6666666667
2009,6.0,14.0
2010,8.0,7.33333333333
2011,6.2,6.0
2012,5.3,6.0
2013,4.3,5.33333333333
2014,6.3,5.33333333333
2015,6.5,6.0
2016,5.7,5.0
2017,4.8,5.25
2018,5.5,5.5
2019,4.4,7.0
2020,3.2,3.66666666667
2021,3.8,3.66666666667
2022,3.6,8.33333333333
2023,3.2,9.0
2024,4.2,9.33333333333
2025,3.3,8.66666666667
2026,3.5,7.66666666667
2027,2.4,7.0
2028,2.2,4.33333333333
2029,1.0,5.66666666667
2030,0.9,5.33333333333
2031,1.1,8.66666666667
2032,2.4,13.3333333333
2033,7.3,14.3333333333
2034,8.4,17.6666666667
2035,8.5,17.0
2036,8.5,16.0
2037,8.5,16.3333333333
2038,8.5,14.3333333333
2039,8.1,14.125
2040,7.0,11.6666666667
2041,6.4,9.0
2042,7.1,7.0
2043,6.3,7.33333333333
2044,4.6,6.33333333333
2045,5.0,8.0
2046,5.4,6.66666666667
2047,4.6,6.0
2048,3.1,4.33333333333
2049,2.1,8.33333333333
2050,1.8,8.0
2051,3.0,8.33333333333
2052,2.5,6.66666666667
2053,1.9,6.0
2054,1.0,7.0
2055,0.7,5.66666666667
2056,0.9,6.0
2057,1.1,6.33333333333
2058,0.8,8.0
2059,1.3,4.33333333333
2060,1.5,1.0
2061,1.0,2.66666666667
2062,0.5,5.0
2063,0.5,4.5
2064,0.3,1.0
2065,0.7,2.0
2066,0.6,2.66666666667
2067,0.2,2.66666666667
2068,0.4,2.0
2069,0.2,3.0
2070,0.8,3.0
2071,0.6,1.0
2072,0.6,0.0
2073,0.3,3.33333333333
2074,0.1,2.0
2075,0.0,1.0
2076,0.0,1.0
2077,0.0,0.0
2078,0.0,0.0
2079,0.0,0.0
2080,0.0,0.0
2081,0.0,0.0
2082,0.0,0.0
2083,0.0,1.0
2084,0.0,0.0
2085,0.0,0.0
2086,0.0,0.0
2087,0.0,3.0
2088,0.0,3.0
2089,0.1,1.66666666667
2090,0.4,5.0
2091,0.8,7.0
2092,1.1,7.33333333333
2093,1.5,4.66666666667
2094,2.3,7.66666666667
2095,2.4,10.3333333333
2096,3.3,9.0
2097,2.1,10.3333333333
2098,1.6,10.6666666667
2099,2.5,13.6666666667
2100,1.7,10.0
2101,1.2,9.0
2102,1.0,10.3333333333
2103,0.7,7.66666666667
2104,1.2,7.33333333333
2105,2.2,6.0
2106,2.3,3.66666666667
2107,2.2,2.0
2108,2.0,5.0
2109,2.5,7.66666666667
2110,3.0,6.66666666667
2111,1.5,6.875
2112,0.5,3.0
2113,0.4,1.0
2114,0.1,1.0
2115,0.3,1.0
2116,0.6,1.0
2117,0.3,1.66666666667
2118,1.1,5.66666666667
2119,1.8,7.66666666667
2120,2.1,8.66666666667
2121,1.5,5.33333333333
2122,1.4,1.0
2123,0.1,3.66666666667
2124,0.0,5.66666666667
2125,0.0,2.0
2126,0.0,3.0
2127,0.2,7.0
2128,0.1,2.66666666667
2129,0.1,0.0
2130,0.4,0.0
2131,0.6,0.0
2132,1.0,1.0
2133,2.4,1.0
2134,0.6,4.33333333333
2135,0.0,3.5
2136,0.0,4.0
2137,1.7,5.0
2138,3.1,6.33333333333
2139,5.6,7.66666666667
2140,7.7,7.0
2141,7.5,2.66666666667
2142,7.5,6.0
2143,4.8,12.6666666667
2144,6.5,16.3333333333
2145,8.3,15.0
2146,8.6,12.6666666667
2147,8.5,13.6666666667
2148,8.5,10.3333333333
2149,8.3,8.33333333333
2150,8.3,8.0
2151,8.3,8.33333333333
2152,7.6,9.66666666667
2153,8.5,10.0
2154,8.6,9.66666666667
2155,8.0,9.66666666667
2156,6.6,8.66666666667
2157,6.9,10.6666666667
2158,7.1,9.0
2159,6.2,6.375
2160,5.0,3.66666666667
2161,3.2,6.0
2162,3.2,5.66666666667
2163,2.0,2.66666666667
2164,2.1,6.66666666667
2165,2.5,4.33333333333
2166,1.5,7.33333333333
2167,1.4,7.0
2168,1.4,5.33333333333
2169,0.7,4.66666666667
2170,0.0,7.0
2171,0.0,7.0
2172,0.3,9.0
2173,1.4,10.0
2174,0.6,9.0
2175,1.5,5.66666666667
2176,1.3,3.66666666667
2177,0.6,5.0
2178,0.1,6.66666666667
2179,0.2,3.66666666667
2180,0.0,2.0
2181,0.0,3.66666666667
2182,0.4,0.0
2183,0.7,0.0
2184,0.6,0.0
2185,0.6,0.0
2186,1.2,0.0
2187,1.8,0.0
2188,1.8,0.0
2189,0.9,0.0
2190,1.2,0.0
2191,1.8,0.0
2192,1.0,0.0
2193,1.3,0.0
2194,1.8,7.33333333333
2195,1.8,7.66666666667
2196,0.7,9.66666666667
2197,0.6,10.3333333333
2198,1.6,10.3333333333
2199,2.5,9.33333333333
2200,2.3,9.66666666667
2201,1.2,10.3333333333
2202,1.6,8.33333333333
2203,3.0,4.66666666667
2204,1.5,3.66666666667
2205,1.2,2.66666666667
2206,0.6,3.66666666667
2207,0.8,4.0
2208,2.1,2.66666666667
2209,1.3,1.0
2210,0.6,2.0
2211,0.7,2.66666666667
2212,0.6,1.0
2213,0.9,3.66666666667
2214,0.7,5.0
2215,0.8,0.0
2216,0.4,3.0
2217,0.6,6.33333333333
2218,0.6,4.33333333333
2219,0.5,1.66666666667
2220,0.7,3.66666666667
2221,0.2,4.33333333333
2222,0.1,8.66666666667
2223,1.2,12.3333333333
2224,2.7,15.0
2225,7.9,13.6666666667
2226,8.5,12.3333333333
2227,8.5,13.3333333333
2228,8.6,13.6666666667
2229,8.6,13.6666666667
2230,8.5,11.6666666667
2231,8.5,15.625
2232,8.5,15.0
2233,8.5,12.6666666667
2234,8.5,16.0
2235,8.5,13.0
2236,8.7,14.0
2237,8.5,12.0
2238,8.5,11.0
2239,8.3,9.66666666667
2240,7.9,10.6666666667
2241,6.6,7.33333333333
2242,6.8,8.0
2243,5.6,10.0
2244,3.7,9.0
2245,5.4,9.0
2246,6.3,9.33333333333
2247,4.9,7.33333333333
2248,5.0,8.66666666667
2249,4.4,5.66666666667
2250,3.4,1.0
2251,2.9,0.0
2252,1.2,0.0
2253,0.6,2.0
2254,0.6,0.0
2255,1.5,0.0
2256,1.3,0.0
2257,0.6,0.0
2258,0.2,0.0
2259,0.1,0.0
2260,0.0,1.0
2261,0.1,2.0
2262,0.0,5.0
2263,0.2,6.66666666667
2264,0.8,7.0
2265,1.3,7.33333333333
2266,1.0,9.66666666667
2267,0.8,12.0
2268,1.9,12.6666666667
2269,2.5,13.6666666667
2270,3.1,16.6666666667
2271,4.3,17.0
2272,5.0,12.6666666667
2273,5.7,8.66666666667
2274,3.3,5.66666666667
2275,2.7,6.0
2276,2.6,0.0
2277,0.9,1.0
2278,0.1,1.0
2279,0.0,0.75
2280,0.1,0.0
2281,0.1,0.0
2282,0.2,1.0
2283,1.6,2.0
2284,3.6,3.0
2285,3.1,4.33333333333
2286,2.2,5.66666666667
2287,2.4,8.33333333333
2288,2.1,10.0
2289,5.2,11.3333333333
2290,6.2,13.0
2291,6.4,11.6666666667
2292,6.2,11.0
2293,6.5,10.6666666667
2294,6.6,12.0
2295,8.1,11.0
2296,8.4,9.66666666667
2297,8.3,9.66666666667
2298,7.9,7.33333333333
2299,6.8,10.6666666667
2300,5.1,9.66666666667
2301,5.2,7.0
2302,4.2,7.33333333333
2303,4.2,5.66666666667
2304,3.3,6.66666666667
2305,3.0,5.66666666667
2306,3.1,6.66666666667
2307,2.6,5.66666666667
2308,2.6,5.66666666667
2309,2.2,4.66666666667
2310,1.6,6.0
2311,1.8,7.33333333333
2312,1.3,5.66666666667
2313,1.2,4.66666666667
2314,0.2,5.33333333333
2315,0.0,5.66666666667
2316,0.2,7.0
2317,0.8,8.33333333333
2318,1.7,7.66666666667
2319,1.9,8.66666666667
2320,2.0,8.66666666667
2321,2.3,6.66666666667
2322,2.2,3.33333333333
2323,1.8,0.0
2324,0.9,0.0
2325,0.7,0.0
2326,0.8,0.0
2327,0.6,0.0
2328,1.0,2.0
2329,0.9,2.0
2330,1.1,3.0
2331,1.9,1.0
2332,1.9,2.0
2333,1.9,0.0
2334,1.6,3.0
2335,1.7,5.33333333333
2336,0.9,6.33333333333
2337,0.1,3.66666666667
2338,0.4,3.0
2339,0.1,4.33333333333
2340,0.0,4.0
2341,0.0,4.66666666667
2342,0.0,2.0
2343,0.0,2.66666666667
2344,0.0,2.66666666667
2345,0.0,1.66666666667
2346,0.0,2.66666666667
2347,0.0,1.0
2348,0.1,0.0
2349,0.0,1.0
2350,0.0,1.0
2351,0.0,1.125
2352,0.0,3.66666666667
2353,0.0,0.0
2354,0.3,3.0
2355,0.4,2.0
2356,0.0,1.0
2357,0.1,0.0
2358,0.0,0.0
2359,0.0,0.0
2360,0.0,0.0
2361,0.0,0.0
2362,0.0,2.0
2363,0.0,4.0
2364,0.0,2.0
2365,0.0,2.66666666667
2366,0.0,4.66666666667
2367,0.0,6.0
2368,0.0,2.66666666667
2369,0.3,4.33333333333
2370,0.3,5.0
2371,0.7,5.33333333333
2372,1.3,1.0
2373,0.6,0.0
2374,0.2,0.0
2375,0.3,0.0
2376,0.7,2.0
2377,1.0,0.0
2378,1.1,0.0
2379,1.4,1.0
2380,1.2,1.0
2381,0.3,1.0
2382,0.3,1.0
2383,0.6,3.0
2384,0.3,4.33333333333
2385,0.1,0.0
2386,0.1,2.0
2387,0.0,5.66666666667
2388,0.2,6.0
2389,1.0,6.0
2390,1.3,5.33333333333
2391,1.7,4.66666666667
2392,1.3,5.0
2393,1.0,3.0
2394,1.3,0.0
2395,0.6,0.0
2396,0.3,2.66666666667
2397,0.2,4.83333333333
2398,1.1,7.0
2399,1.4,7.875
2400,3.2,10.0
2401,5.7,9.66666666667
2402,7.8,10.0
2403,8.0,12.3333333333
2404,7.9,10.6666666667
2405,7.9,9.0
2406,8.2,7.66666666667
2407,8.0,9.33333333333
2408,7.6,7.66666666667
2409,4.4,7.66666666667
2410,3.1,7.66666666667
2411,3.7,7.33333333333
2412,3.3,8.0
2413,1.9,8.66666666667
2414,1.6,11.3333333333
2415,2.3,10.0
2416,3.8,10.0
2417,3.9,11.0
2418,4.0,14.0
2419,6.1,14.6666666667
2420,6.4,16.0
2421,7.2,15.0
2422,8.2,14.6666666667
2423,8.6,14.0
2424,8.5,8.0
2425,8.5,8.33333333333
2426,8.5,11.6666666667
2427,8.5,12.0
2428,8.5,12.3333333333
2429,8.6,10.0
2430,8.5,7.66666666667
2431,8.5,8.0
2432,8.4,11.3333333333
2433,7.2,9.0
2434,7.9,8.33333333333
2435,7.7,8.66666666667
2436,5.7,7.33333333333
2437,3.0,7.0
2438,1.7,10.6666666667
2439,0.8,14.0
2440,1.5,14.0
2441,2.8,10.3333333333
2442,5.0,8.0
2443,3.8,9.33333333333
2444,4.2,8.66666666667
2445,5.6,12.6666666667
2446,6.2,11.6666666667
2447,7.5,10.6666666667
2448,8.6,13.0
2449,8.5,11.6666666667
2450,8.5,7.66666666667
2451,8.3,8.33333333333
2452,7.9,13.0
2453,8.3,15.6666666667
2454,8.6,15.3333333333
2455,8.3,18.6666666667
2456,8.5,19.6666666667
2457,8.5,19.6666666667
2458,8.5,21.6666666667
2459,8.6,24.3333333333
2460,8.5,14.0
2461,8.5,12.6666666667
2462,7.1,19.6666666667
2463,4.3,19.6666666667
2464,8.0,22.0
2465,8.6,20.3333333333
2466,8.5,17.3333333333
2467,8.6,10.6666666667
2468,7.6,10.3333333333
2469,5.5,15.0
2470,6.3,18.0
2471,6.7,8.5
2472,8.4,5.33333333333
2473,5.5,3.0
2474,3.9,7.66666666667
2475,3.0,7.33333333333
2476,2.6,3.33333333333
2477,1.9,5.66666666667
2478,0.8,13.0
2479,4.2,9.66666666667
2480,5.5,12.0
2481,5.0,11.3333333333
2482,4.3,8.66666666667
2483,4.3,7.66666666667
2484,2.8,7.66666666667
2485,2.6,9.0
2486,3.4,5.33333333333
2487,4.8,10.6666666667
2488,3.2,9.66666666667
2489,3.7,8.0
2490,3.7,4.66666666667
2491,1.3,4.33333333333
2492,1.9,2.66666666667
2493,0.7,1.0
2494,1.0,4.33333333333
2495,0.4,5.25
2496,0.8,3.0
2497,0.3,4.0
2498,0.3,5.33333333333
2499,0.0,4.33333333333
2500,0.3,2.0
2501,1.4,6.0
2502,1.3,5.0
2503,2.3,4.66666666667
2504,2.4,6.0
2505,2.3,7.66666666667
2506,2.6,7.33333333333
2507,3.0,9.33333333333
2508,4.3,8.33333333333
2509,6.0,9.66666666667
2510,7.9,9.0
2511,8.0,9.66666666667
2512,7.6,11.3333333333
2513,7.1,10.3333333333
2514,6.4,8.66666666667
2515,7.2,12.3333333333
2516,6.9,9.0
2517,6.1,7.33333333333
2518,4.7,10.0
2519,4.8,9.75
2520,5.5,8.33333333333
2521,6.8,7.66666666667
2522,6.8,8.33333333333
2523,7.6,10.0
2524,7.8,8.33333333333
2525,6.5,9.0
2526,7.9,9.66666666667
2527,7.9,13.0
2528,8.0,15.0
2529,8.5,12.6666666667
2530,8.5,10.6666666667
2531,8.6,11.6666666667
2532,8.5,13.3333333333
2533,8.6,12.6666666667
2534,8.5,13.3333333333
2535,8.5,8.0
2536,8.5,8.33333333333
2537,7.9,8.0
2538,6.9,7.0
2539,5.6,8.0
2540,5.3,7.66666666667
2541,5.3,9.0
2542,6.1,8.0
2543,6.0,7.375
2544,5.3,8.0
2545,5.7,8.0
2546,5.3,6.33333333333
2547,3.5,6.66666666667
2548,3.1,5.33333333333
2549,2.6,5.33333333333
2550,2.2,6.0
2551,2.6,8.33333333333
2552,2.2,6.33333333333
2553,1.3,7.33333333333
2554,1.0,6.0
2555,1.1,7.33333333333
2556,1.0,3.66666666667
2557,1.1,3.66666666667
2558,0.4,2.0
2559,0.1,1.66666666667
2560,0.1,0.0
2561,0.0,2.66666666667
2562,0.0,3.66666666667
2563,0.0,7.0
2564,0.9,10.3333333333
2565,3.9,11.6666666667
2566,3.8,10.3333333333
2567,5.6,13.3333333333
2568,5.7,13.0
2569,5.6,11.6666666667
2570,7.0,14.6666666667
2571,7.1,13.0
2572,7.2,10.3333333333
2573,6.7,13.0
2574,7.5,15.0
2575,8.5,16.6666666667
2576,8.1,18.3333333333
2577,8.2,11.6666666667
2578,8.0,8.33333333333
2579,4.4,2.0
2580,1.8,6.33333333333
2581,0.1,10.3333333333
2582,0.4,13.0
2583,2.1,14.0
2584,3.7,12.6666666667
2585,8.0,11.6666666667
2586,8.5,11.6666666667
2587,8.5,11.6666666667
2588,8.4,7.33333333333
2589,8.3,9.33333333333
2590,6.2,9.66666666667
2591,6.1,9.25
2592,5.8,7.66666666667
2593,5.6,7.0
2594,4.7,7.66666666667
2595,4.3,6.66666666667
2596,3.8,6.66666666667
2597,2.9,7.33333333333
2598,2.8,7.33333333333
2599,3.4,9.33333333333
2600,2.6,7.33333333333
2601,2.2,7.33333333333
2602,1.1,8.66666666667
2603,0.7,8.33333333333
2604,1.2,8.0
2605,1.4,7.66666666667
2606,1.3,10.0
2607,1.3,7.33333333333
2608,1.3,7.33333333333
2609,0.8,6.66666666667
2610,1.0,5.33333333333
2611,1.3,3.66666666667
2612,1.4,5.33333333333
2613,1.8,5.0
2614,2.3,5.33333333333
2615,2.6,5.375
2616,2.4,2.0
2617,3.1,2.66666666667
2618,2.5,0.0
2619,2.4,0.0
2620,0.9,0.0
2621,0.1,0.0
2622,0.1,0.0
2623,0.0,1.66666666667
2624,0.0,6.33333333333
2625,0.0,8.33333333333
2626,0.1,8.66666666667
2627,0.6,5.66666666667
2628,0.7,7.66666666667
2629,0.3,2.66666666667
2630,0.3,5.33333333333
2631,0.0,6.66666666667
2632,0.5,8.0
2633,0.7,8.66666666667
2634,1.1,6.33333333333
2635,1.0,6.0
2636,0.6,5.0
2637,1.4,1.0
2638,3.7,3.33333333333
2639,2.8,2.0
2640,3.0,6.66666666667
2641,3.0,7.0
2642,4.1,6.0
2643,4.7,3.0
2644,3.8,4.0
2645,4.2,3.66666666667
2646,4.7,5.0
2647,3.5,5.33333333333
2648,2.9,7.0
2649,1.2,10.0
2650,0.8,8.0
2651,1.5,8.66666666667
2652,2.2,9.33333333333
2653,2.5,8.33333333333
2654,1.8,14.3333333333
2655,2.6,15.6666666667
2656,4.8,16.6666666667
2657,7.5,15.0
2658,7.5,5.0
2659,6.8,7.0
2660,3.5,10.0
2661,1.6,8.66666666667
2662,4.5,8.33333333333
2663,4.0,8.66666666667
2664,6.1,11.3333333333
2665,7.5,10.0
2666,7.0,9.33333333333
2667,5.7,10.3333333333
2668,5.1,9.66666666667
2669,5.0,8.0
2670,4.3,6.66666666667
2671,3.2,11.6666666667
2672,2.8,10.6666666667
2673,3.3,11.3333333333
2674,3.2,15.0
2675,4.0,16.3333333333
2676,4.8,16.6666666667
2677,6.6,19.3333333333
2678,6.7,19.3333333333
2679,7.1,21.6666666667
2680,7.8,16.6666666667
2681,8.1,14.3333333333
2682,8.2,11.6666666667
2683,6.2,11.3333333333
2684,7.2,10.3333333333
2685,8.1,12.0
2686,7.7,13.3333333333
2687,7.0,13.6666666667
2688,7.1,16.3333333333
2689,7.8,14.0
2690,7.0,14.3333333333
2691,6.6,10.6666666667
2692,5.1,8.66666666667
2693,5.2,6.0
2694,5.4,10.0
2695,5.2,10.6666666667
2696,4.9,11.3333333333
2697,4.6,12.6666666667
2698,4.0,9.33333333333
2699,3.7,11.6666666667
2700,3.2,13.6666666667
2701,3.3,11.6666666667
2702,3.5,12.3333333333
2703,3.4,11.6666666667
2704,3.4,12.6666666667
2705,2.5,10.6666666667
2706,2.5,6.66666666667
2707,2.5,7.0
2708,1.8,7.33333333333
2709,1.9,7.0
2710,1.8,6.0
2711,2.0,7.125
2712,2.4,8.0
2713,2.6,7.33333333333
2714,2.4,7.33333333333
2715,1.9,8.66666666667
2716,1.8,6.66666666667
2717,1.6,7.33333333333
2718,1.1,7.33333333333
2719,0.9,7.66666666667
2720,0.9,8.33333333333
2721,0.6,10.0
2722,0.5,9.0
2723,1.5,9.66666666667
2724,1.3,10.0
2725,1.5,9.66666666667
2726,1.9,7.0
2727,1.3,3.66666666667
2728,0.8,5.0
2729,2.0,5.0
2730,3.2,2.0
2731,1.6,0.0
2732,0.6,0.0
2733,0.0,0.0
2734,0.0,0.0
2735,0.3,0.0
2736,0.6,0.0
2737,0.4,0.0
2738,0.1,1.66666666667
2739,0.0,8.33333333333
2740,1.1,9.0
2741,4.1,12.0
2742,4.7,14.6666666667
2743,5.9,14.0
2744,5.8,13.6666666667
2745,6.5,10.3333333333
2746,5.6,9.66666666667
2747,2.9,10.0
2748,1.8,10.0
2749,1.8,6.33333333333
2750,1.0,6.0
2751,0.6,7.66666666667
2752,0.8,6.66666666667
2753,0.2,2.66666666667
2754,0.2,2.0
2755,0.2,0.0
2756,0.0,2.0
2757,0.0,5.0
2758,0.0,6.33333333333
2759,3.1,5.75
2760,3.5,3.0
2761,2.6,2.0
2762,3.4,4.33333333333
2763,3.8,1.0
2764,2.3,1.0
2765,2.3,1.0
2766,2.4,0.0
2767,2.4,4.0
2768,0.6,3.0
2769,0.1,2.66666666667
2770,0.0,1.0
2771,0.0,6.0
2772,0.0,1.66666666667
2773,0.0,2.0
2774,0.0,5.33333333333
2775,0.1,7.0
2776,0.3,5.0
2777,0.6,2.66666666667
2778,0.3,0.0
2779,0.1,1.0
2780,0.0,1.0
2781,0.0,0.0
2782,0.5,0.0
2783,1.1,0.0
2784,2.8,2.33333333333
2785,4.8,5.66666666667
2786,5.8,5.66666666667
2787,3.7,7.0
2788,5.6,6.33333333333
2789,5.4,6.0
2790,4.2,6.33333333333
2791,3.4,7.0
2792,1.9,7.33333333333
2793,1.4,10.0
2794,1.9,8.33333333333
2795,2.2,7.66666666667
2796,2.2,7.66666666667
2797,1.8,7.0
2798,1.9,7.66666666667
2799,2.4,11.0
2800,4.7,11.0
2801,7.3,11.3333333333
2802,8.5,9.66666666667
2803,8.1,9.66666666667
2804,7.7,10.0
2805,7.8,7.33333333333
2806,7.4,12.6666666667
2807,6.0,11.6666666667
2808,4.9,8.33333333333
2809,6.7,6.33333333333
2810,6.3,7.33333333333
2811,4.1,6.66666666667
2812,3.9,6.66666666667
2813,2.9,5.33333333333
2814,2.0,9.0
2815,1.9,12.3333333333
2816,2.1,13.3333333333
2817,2.4,11.0
2818,2.6,9.66666666667
2819,1.9,9.0
2820,2.3,8.0
2821,2.2,10.0
2822,1.8,8.33333333333
2823,1.4,8.66666666667
2824,1.4,9.0
2825,1.5,7.33333333333
2826,1.3,6.66666666667
2827,1.3,3.66666666667
2828,1.5,5.0
2829,1.8,10.0
2830,3.0,7.66666666667
2831,4.4,4.75
2832,4.6,1.0
2833,3.7,0.0
2834,3.2,0.0
2835,3.0,2.66666666667
2836,1.9,1.0
2837,1.3,0.0
2838,2.3,0.0
2839,1.9,5.0
2840,0.8,5.66666666667
2841,0.3,7.0
2842,0.4,5.66666666667
2843,0.4,4.66666666667
2844,0.2,5.33333333333
2845,0.2,2.66666666667
2846,0.2,5.66666666667
2847,0.2,7.0
2848,0.6,9.0
2849,0.7,9.66666666667
2850,1.2,7.66666666667
2851,1.3,6.33333333333
2852,1.9,6.0
2853,2.9,4.33333333333
2854,4.5,4.66666666667
2855,2.8,6.66666666667
2856,3.3,6.66666666667
2857,6.2,4.33333333333
2858,6.2,2.0
2859,6.5,4.0
2860,7.0,5.0
2861,7.5,7.33333333333
2862,7.4,9.66666666667
2863,7.4,12.3333333333
2864,6.7,15.6666666667
2865,5.3,11.3333333333
2866,6.5,15.0
2867,5.8,15.0
2868,5.2,13.3333333333
2869,4.9,16.0
2870,5.3,16.75
2871,5.1,17.5
2872,5.3,18.25
2873,5.8,19.0
2874,6.4,14.3333333333
2875,7.5,10.0
2876,7.7,10.6666666667
2877,7.8,12.0
2878,8.2,12.6666666667
2879,8.6,10.6666666667
2880,8.4,7.66666666667
2881,8.4,7.0
2882,8.5,4.33333333333
2883,7.3,7.66666666667
2884,6.5,10.0
2885,7.0,9.66666666667
2886,6.8,10.0
2887,6.7,8.33333333333
2888,6.6,10.3333333333
2889,4.8,9.66666666667
2890,5.5,11.6666666667
2891,6.5,10.3333333333
2892,7.4,14.0
2893,6.1,13.0
2894,6.3,18.0
2895,7.2,15.0
2896,7.9,17.6666666667
2897,8.1,17.6666666667
2898,8.5,19.3333333333
2899,8.5,16.6666666667
2900,8.5,14.6666666667
2901,8.5,14.0
2902,8.6,13.6666666667
2903,8.5,9.66666666667
2904,8.5,7.33333333333
2905,8.4,7.33333333333
2906,7.7,8.0
2907,7.5,7.66666666667
2908,7.9,6.33333333333
2909,7.9,7.33333333333
2910,8.5,7.0
2911,8.2,9.0
2912,7.4,11.6666666667
2913,8.1,10.3333333333
2914,7.9,8.66666666667
2915,7.6,8.0
2916,5.2,8.66666666667
2917,4.7,8.66666666667
2918,4.9,8.33333333333
2919,5.2,9.0
2920,8.5,7.33333333333
2921,8.4,6.33333333333
2922,7.2,2.66666666667
2923,4.7,0.0
2924,2.5,0.0
2925,1.6,5.33333333333
2926,1.9,5.33333333333
2927,2.7,0.0
2928,3.3,0.0
2929,2.4,0.0
2930,1.2,0.0
2931,0.4,0.0
2932,0.1,2.0
2933,0.3,1.0
2934,1.1,1.5
2935,1.5,4.33333333333
2936,2.0,7.0
2937,1.2,8.66666666667
2938,1.2,8.0
2939,1.6,9.66666666667
2940,1.4,7.0
2941,1.0,6.0
2942,0.7,8.33333333333
2943,0.6,6.66666666667
2944,0.6,6.33333333333
2945,0.6,0.0
2946,0.2,9.66666666667
2947,0.1,9.33333333333
2948,0.2,9.33333333333
2949,1.7,11.6666666667
2950,3.0,9.66666666667
2951,4.2,8.75
2952,3.8,10.0
2953,3.1,11.6666666667
2954,3.9,14.6666666667
2955,6.7,14.3333333333
2956,8.2,15.6666666667
2957,6.4,19.3333333333
2958,7.1,22.6666666667
2959,8.5,21.0
2960,8.5,19.6666666667
2961,8.6,18.6666666667
2962,8.5,20.0
2963,8.5,23.6666666667
2964,8.6,23.6666666667
2965,8.5,25.6666666667
